game_id,date,time_control,rated,rules,white_username,black_username,professor_color,result_prof_perspective,ply,fen,move_uci,move_san
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g2g4,g4
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,3,rnbqkbnr/pppp1ppp/8/4p3/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,f1g2,Bg2
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,5,rnbqkbnr/pppp2pp/5p2/4p3/6P1/8/PPPPPPBP/RNBQK1NR w KQkq - 0 3,c2c4,c4
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,7,rnbqkbnr/pppp3p/5p2/4p1p1/2P3P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,d1c2,Qc2
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,9,r1bqkbnr/pppp3p/2n2p2/4p1p1/2P3P1/8/PPQPPPBP/RNB1K1NR w KQkq - 2 5,b1c3,Nc3
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,11,r1b1kbnr/ppppq2p/2n2p2/4p1p1/2P3P1/2N5/PPQPPPBP/R1B1K1NR w KQkq - 4 6,e2e3,e3
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,13,r1b1kb1r/ppppq2p/2n2p1n/4p1p1/2P3P1/2N1P3/PPQP1PBP/R1B1K1NR w KQkq - 1 7,h2h3,h3
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,15,r1b1kb1r/p1ppq2p/1pn2p1n/4p1p1/2P3P1/2N1P2P/PPQP1PB1/R1B1K1NR w KQkq - 0 8,c3d5,Nd5
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,17,r1bqkb1r/p1pp3p/1pn2p1n/3Np1p1/2P3P1/4P2P/PPQP1PB1/R1B1K1NR w KQkq - 2 9,b2b4,b4
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,19,r2qkb1r/pbpp3p/1pn2p1n/3Np1p1/1PP3P1/4P2P/P1QP1PB1/R1B1K1NR w KQkq - 1 10,b4b5,b5
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,21,r2qkb1r/pbppn2p/1p3p1n/1P1Np1p1/2P3P1/4P2P/P1QP1PB1/R1B1K1NR w KQkq - 1 11,d5f6,Nxf6+
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,23,r2q1b1r/pbppnk1p/1p3N1n/1P2p1p1/2P3P1/4P2P/P1QP1PB1/R1B1K1NR w KQ - 1 12,g2b7,Bxb7
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,25,r2q1b1r/pBppn2p/1p3k1n/1P2p1p1/2P3P1/4P2P/P1QP1P2/R1B1K1NR w KQ - 0 13,f2f4,f4
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,27,r2q1b1r/pBppn2p/1p3k1n/1P2p3/2P2pP1/4P2P/P1QP4/R1B1K1NR w KQ - 0 14,e3f4,exf4
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,29,r2q1b1r/pBppnk1p/1p5n/1P2p3/2P2PP1/7P/P1QP4/R1B1K1NR w KQ - 1 15,c1b2,Bb2
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,31,r2q1b1r/pBp1nk1p/1p1p3n/1P2p3/2P2PP1/7P/PBQP4/R3K1NR w KQ - 0 16,f4e5,fxe5
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,33,1r1q1b1r/pBp1nk1p/1p1p3n/1P2P3/2P3P1/7P/PBQP4/R3K1NR w KQ - 1 17,e5e6,e6+
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,35,1r1qkb1r/pBp1n2p/1p1pP2n/1P6/2P3P1/7P/PBQP4/R3K1NR w KQ - 1 18,b7e4,Be4
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,37,1r1qkbnr/p1p4p/1p1pP2n/1P6/2P1B1P1/7P/PBQP4/R3K1NR w KQ - 3 19,e4h7,Bxh7
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,39,1r1qkbn1/p1p4r/1p1pP2n/1P6/2P3P1/7P/PBQP4/R3K1NR w KQ - 0 20,c2h7,Qxh7
e86e83f0478b,2008.07.27,1/259200,,,Dr_Dragon,Cristu,white,W,41,1r2kbn1/p1p4Q/1p1pP2n/1P4q1/2P3P1/7P/PB1P4/R3K1NR w KQ - 1 21,h7d7,Qd7#
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g2g4,g4
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,3,rnbqkbnr/ppp1pppp/8/3p4/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,f1g2,Bg2
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,5,rn1qkbnr/ppp1pppp/8/3p4/6b1/8/PPPPPPBP/RNBQK1NR w KQkq - 0 3,c2c4,c4
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,7,rn1qkb1r/ppp1pppp/5n2/3p4/2P3b1/8/PP1PPPBP/RNBQK1NR w KQkq - 1 4,d1b3,Qb3
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,9,rn1qkb1r/ppp1pppp/4bn2/3p4/2P5/1Q6/PP1PPPBP/RNB1K1NR w KQkq - 3 5,b3b7,Qxb7
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,11,r2qkb1r/pQpnpppp/4bn2/3p4/2P5/8/PP1PPPBP/RNB1K1NR w KQkq - 1 6,c4d5,cxd5
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,13,1r1qkb1r/pQpnpppp/4bn2/3P4/8/8/PP1PPPBP/RNB1K1NR w KQk - 1 7,b7c6,Qc6
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,15,3qkb1r/p1pnpppp/1rQ1bn2/3P4/8/8/PP1PPPBP/RNB1K1NR w KQk - 3 8,c6c4,Qc4
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,17,3qkb1r/p1p1pppp/1r2bn2/3Pn3/2Q5/8/PP1PPPBP/RNB1K1NR w KQk - 5 9,c4a4,Qa4+
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,19,3qkb1r/p1pbpppp/1r3n2/3Pn3/Q7/8/PP1PPPBP/RNB1K1NR w KQk - 7 10,a4a7,Qxa7
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,21,3qkb1r/Q1p1pppp/1r3n2/3Pn3/6b1/8/PP1PPPBP/RNB1K1NR w KQk - 1 11,a7a4,Qa4+
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,23,3qkb1r/2pbpppp/1r3n2/3Pn3/Q7/8/PP1PPPBP/RNB1K1NR w KQk - 3 12,a4c2,Qc2
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,25,3qkb1r/2p1pppp/1r3n2/1b1Pn3/8/8/PPQPPPBP/RNB1K1NR w KQk - 5 13,a2a4,a4
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,27,3qkb1r/2p1pppp/r4n2/1b1Pn3/P7/8/1PQPPPBP/RNB1K1NR w KQk - 1 14,b1c3,Nc3
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,29,q3kb1r/2p1pppp/r4n2/1b1Pn3/P7/2N5/1PQPPPBP/R1B1K1NR w KQk - 3 15,c3b5,Nxb5
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,31,4kb1r/1qp1pppp/r4n2/1N1Pn3/P7/8/1PQPPPBP/R1B1K1NR w KQk - 1 16,b5c7,Nxc7+
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,33,3k1b1r/1qN1pppp/r4n2/3Pn3/P7/8/1PQPPPBP/R1B1K1NR w KQ - 1 17,c7a6,Nxa6
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,35,3k1b1r/4pppp/q4n2/3Pn3/P7/8/1PQPPPBP/R1B1K1NR w KQ - 0 18,g1f3,Nf3
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,37,3k1b1r/4pppp/q4n2/3P4/P7/5n2/1PQPPPBP/R1B1K2R w KQ - 0 19,g2f3,Bxf3
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,39,3k1b1r/1q2pppp/5n2/3P4/P7/5B2/1PQPPP1P/R1B1K2R w KQ - 1 20,d5d6,d6
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,41,3k1b1r/1q2pppp/3P4/3n4/P7/5B2/1PQPPP1P/R1B1K2R w KQ - 1 21,d6e7,dxe7+
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,43,3k3r/1q2bppp/8/3n4/P7/5B2/1PQPPP1P/R1B1K2R w KQ - 0 22,c2d3,Qd3
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,45,7r/1qk1bppp/8/3n4/P7/3Q1B2/1P1PPP1P/R1B1K2R w KQ - 2 23,f3d5,Bxd5
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,47,2q4r/2k1bppp/8/3B4/P7/3Q4/1P1PPP1P/R1B1K2R w KQ - 1 24,d3c4,Qc4+
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,49,1kq4r/4bppp/8/3B4/P1Q5/8/1P1PPP1P/R1B1K2R w KQ - 3 25,c4b5,Qb5+
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,51,2q4r/2k1bppp/8/1Q1B4/P7/8/1P1PPP1P/R1B1K2R w KQ - 5 26,d2d3,d3
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,53,2qr4/2k1bppp/8/1Q1B4/P7/3P4/1P2PP1P/R1B1K2R w KQ - 1 27,c1f4,Bf4+
77a0b9fc8783,2008.07.27,1/259200,,,Dr_Dragon,aardvark1,white,W,55,2qr4/2k2ppp/3b4/1Q1B4/P4B2/3P4/1P2PP1P/R3K2R w KQ - 3 28,a1c1,Rc1#
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g2g4,g4
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,3,rnbqkbnr/pppp1ppp/4p3/8/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,f1g2,Bg2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,5,rnbqkbnr/ppp2ppp/4p3/3p4/6P1/8/PPPPPPBP/RNBQK1NR w KQkq - 0 3,c2c4,c4
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,7,rnbqkbnr/ppp2ppp/4p3/8/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,d2d3,d3
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,9,rnbqkbnr/ppp2ppp/8/4p3/2Pp2P1/3P4/PP2PPBP/RNBQK1NR w KQkq - 0 5,g1f3,Nf3
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,11,r1bqkbnr/ppp2ppp/2n5/4p3/2Pp2P1/3P1N2/PP2PPBP/RNBQK2R w KQkq - 2 6,h2h3,h3
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,13,r1bqk1nr/ppp2ppp/2n5/4p3/1bPp2P1/3P1N1P/PP2PPB1/RNBQK2R w KQkq - 1 7,c1d2,Bd2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,15,r1bqk1nr/1pp2ppp/2n5/p3p3/1bPp2P1/3P1N1P/PP1BPPB1/RN1QK2R w KQkq - 0 8,e1g1,O-O
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,17,r1bqk1nr/1pp2pp1/2n5/p3p2p/1bPp2P1/3P1N1P/PP1BPPB1/RN1Q1RK1 w kq - 0 9,g4g5,g5
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,19,r1bqk1nr/1pp2pp1/2n5/p3p1P1/1bPp3p/3P1N1P/PP1BPPB1/RN1Q1RK1 w kq - 0 10,a2a3,a3
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,21,r1bqk1nr/1pp2pp1/2n5/p3p1P1/2Pp3p/P2P1N1P/1P1bPPB1/RN1Q1RK1 w kq - 0 11,b1d2,Nbxd2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,23,r1bqk2r/1pp1npp1/2n5/p3p1P1/2Pp3p/P2P1N1P/1P1NPPB1/R2Q1RK1 w kq - 1 12,d1c2,Qc2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,25,r1bqk2r/1pp1n1p1/2n2p2/p3p1P1/2Pp3p/P2P1N1P/1PQNPPB1/R4RK1 w kq - 0 13,g5f6,gxf6
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,27,r1bqk2r/1pp1n3/2n2p2/p3p3/2Pp3p/P2P1N1P/1PQNPPB1/R4RK1 w kq - 0 14,d2e4,Ne4
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,29,r1bq3r/1pp1nk2/2n2p2/p3p3/2PpN2p/P2P1N1P/1PQ1PPB1/R4RK1 w - - 2 15,e2e3,e3
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,31,r1bq2r1/1pp1nk2/2n2p2/p3p3/2PpN2p/P2PPN1P/1PQ2PB1/R4RK1 w - - 1 16,g1h2,Kh2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,33,r1bq4/1pp1nk2/2n2p2/p3p3/2PpN2p/P2PPN1P/1PQ2PrK/R4R2 w - - 0 17,h2g2,Kxg2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,35,r1b3q1/1pp1nk2/2n2p2/p3p3/2PpN2p/P2PPN1P/1PQ2PK1/R4R2 w - - 1 18,g2h2,Kh2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,37,r1b3q1/1pp1nk2/2n5/p3pp2/2PpN2p/P2PPN1P/1PQ2P1K/R4R2 w - - 0 19,e4g5,Neg5+
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,39,r1b3q1/1pp1n3/2n2k2/p3ppN1/2Pp3p/P2PPN1P/1PQ2P1K/R4R2 w - - 2 20,f1g1,Rg1
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,41,r1b4q/1pp1n3/2n2k2/p3ppN1/2Pp3p/P2PPN1P/1PQ2P1K/R5R1 w - - 4 21,e3d4,exd4
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,43,r1b4q/1pp1n3/5k2/p3ppN1/2Pn3p/P2P1N1P/1PQ2P1K/R5R1 w - - 0 22,f3d4,Nxd4
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,45,r1b4q/1p2n3/5k2/p1p1ppN1/2PN3p/P2P3P/1PQ2P1K/R5R1 w - - 0 23,d4e2,Ne2
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,47,r1b5/1p2n3/5k2/p1p1ppNq/2P4p/P2P3P/1PQ1NP1K/R5R1 w - - 2 24,f2f4,f4
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,49,r1b5/1p2n3/5k2/p1p2pNq/2P2p1p/P2P3P/1PQ1N2K/R5R1 w - - 0 25,c2c3,Qc3+
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,51,r1b5/1p2n3/6k1/p1p2pNq/2P2p1p/P1QP3P/1P2N2K/R5R1 w - - 2 26,e2f4,Nxf4+
cff6b659b88d,2008.07.27,1/259200,,,Dr_Dragon,curtisw22,white,W,53,r1b5/1p2n3/7k/p1p2pNq/2P2N1p/P1QP3P/1P5K/R5R1 w - - 1 27,c3h8,Qh8#
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,2,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,g8f6,Nf6
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,4,rnbqkb1r/pppppppp/5n2/8/8/4P1P1/PPPP1P1P/RNBQKBNR b KQkq - 0 2,c7c6,c6
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,6,rnbqkb1r/pp1ppppp/2p2n2/8/P7/4P1P1/1PPP1P1P/RNBQKBNR b KQkq - 0 3,d7d5,d5
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,8,rnbqkb1r/pp2pppp/2p2n2/3p4/P2P4/4P1P1/1PP2P1P/RNBQKBNR b KQkq - 0 4,c8f5,Bf5
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,10,rn1qkb1r/pp2pppp/2p2n2/3p1b2/P2P4/N3P1P1/1PP2P1P/R1BQKBNR b KQkq - 2 5,e7e6,e6
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,12,rn1qkb1r/pp3ppp/2p1pn2/3p1b2/P1PP4/N3P1P1/1P3P1P/R1BQKBNR b KQkq - 0 6,f8d6,Bd6
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,14,rn1qk2r/pp3ppp/2pbpn2/2Pp1b2/P2P4/N3P1P1/1P3P1P/R1BQKBNR b KQkq - 0 7,d6c7,Bc7
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,16,rn1qk2r/ppb2ppp/2p1pn2/2Pp1b2/P2P4/N3PNP1/1P3P1P/R1BQKB1R b KQkq - 2 8,e8g8,O-O
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,18,rn1q1rk1/ppb2ppp/2p1pn2/2Pp1b2/P2PP3/N4NP1/1P3P1P/R1BQKB1R b KQ - 0 9,f6e4,Nxe4
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,20,rn1q1rk1/ppb2ppp/2p1p3/2Pp1b2/PP1Pn3/N4NP1/5P1P/R1BQKB1R b KQ - 0 10,b8d7,Nd7
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,22,r2q1rk1/ppbn1ppp/2p1p3/1PPp1b2/P2Pn3/N4NP1/5P1P/R1BQKB1R b KQ - 0 11,e6e5,e5
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,24,r2q1rk1/ppbn1ppp/2p5/1PPppb2/P2Pn2P/N4NP1/5P2/R1BQKB1R b KQ - 0 12,e5d4,exd4
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,26,r2q1rk1/ppbn1ppp/2p5/1PPp1b2/P2Qn2P/N4NP1/5P2/R1B1KB1R b KQ - 0 13,e4c5,Nexc5
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,28,r2q1rk1/ppbn1ppp/2p5/1Pnp1b2/P2Q3P/N4NP1/1B3P2/R3KB1R b KQ - 1 14,f8e8,Re8+
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,30,r2qr1k1/ppbn1ppp/2p5/1Pnp1b2/P2Q3P/N4NP1/1B2BP2/R3K2R b KQ - 3 15,f7f6,f6
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,32,r2qr1k1/ppbn2pp/2p2p2/1Pnp1b2/P2Q3P/N4NP1/1B2BP2/R4RK1 b - - 1 16,e8e2,Rxe2
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,34,r2q2k1/ppbn2pp/2p2p2/1Pnp1b2/P2Q3P/N1B2NP1/4rP2/R4RK1 b - - 1 17,f5e4,Be4
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,36,r2q2k1/ppbn2pp/2p2p2/1Pnp4/P2Qb2P/N1B3P1/3NrP2/R4RK1 b - - 3 18,c7e5,Be5
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,38,r2q2k1/pp1n2pp/2p2p2/1Pnpb3/PQ2b2P/N1B3P1/3NrP2/R4RK1 b - - 5 19,e5g3,Bxg3
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,40,r2q2k1/pp1n2pp/2p2p2/1Pnp4/PQ2N2P/N1B3b1/4rP2/R4RK1 b - - 0 20,c5e4,Nxe4
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,42,r2q2k1/pp1n2pp/2p2p2/1P1p4/PQ2n2P/N1B3P1/4r3/R4RK1 b - - 0 21,d8c7,Qc7
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,44,r5k1/ppqnQ1pp/2p2p2/1P1p4/P3n2P/N1B3P1/4r3/R4RK1 b - - 2 22,c7g3,Qxg3+
94a8d2317e8c,2008.07.27,1/259200,,,curtisw22,Dr_Dragon,black,W,46,r5k1/pp1nQ1pp/2p2p2/1P1p4/P3n2P/N1B3q1/4r3/R4R1K b - - 1 23,g3g2,Qg2#
32b0940bd076,2008.07.27,1/259200,,,Dr_Dragon,ARKjoe,white,L,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g2g4,g4
32b0940bd076,2008.07.27,1/259200,,,Dr_Dragon,ARKjoe,white,L,3,rnbqkbnr/ppp1pppp/8/3p4/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,f1g2,Bg2
32b0940bd076,2008.07.27,1/259200,,,Dr_Dragon,ARKjoe,white,L,5,rn1qkbnr/ppp1pppp/8/3p4/6b1/8/PPPPPPBP/RNBQK1NR w KQkq - 0 3,c2c4,c4
32b0940bd076,2008.07.27,1/259200,,,Dr_Dragon,ARKjoe,white,L,7,rn1qkbnr/pp2pppp/2p5/3p4/2P3b1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,d1b3,Qb3
32b0940bd076,2008.07.27,1/259200,,,Dr_Dragon,ARKjoe,white,L,9,rn2kbnr/ppq1pppp/2p5/3p4/2P3b1/1Q6/PP1PPPBP/RNB1K1NR w KQkq - 2 5,c4d5,cxd5
32b0940bd076,2008.07.27,1/259200,,,Dr_Dragon,ARKjoe,white,L,11,rn2kbnr/ppq1pppp/8/3p4/6b1/1Q6/PP1PPPBP/RNB1K1NR w KQkq - 0 6,g2d5,Bxd5
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g2g4,g4
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,3,rnbqkbnr/pppp1ppp/8/4p3/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,f1g2,Bg2
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,5,rnbqk1nr/pppp1ppp/8/2b1p3/6P1/8/PPPPPPBP/RNBQK1NR w KQkq - 2 3,e2e3,e3
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,7,rnbqk1nr/ppp2ppp/8/2bpp3/6P1/4P3/PPPP1PBP/RNBQK1NR w KQkq - 0 4,c2c4,c4
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,9,rnbqk1nr/ppp2ppp/8/2b1p3/2Pp2P1/4P3/PP1P1PBP/RNBQK1NR w KQkq - 0 5,b2b4,b4
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,11,rnbqk1nr/ppp2ppp/8/4p3/1bPp2P1/4P3/P2P1PBP/RNBQK1NR w KQkq - 0 6,d1a4,Qa4+
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,13,r1bqk1nr/ppp2ppp/2n5/4p3/QbPp2P1/4P3/P2P1PBP/RNB1K1NR w KQkq - 2 7,g2c6,Bxc6+
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,15,r1bqk1nr/p1p2ppp/2p5/4p3/QbPp2P1/4P3/P2P1P1P/RNB1K1NR w KQkq - 0 8,a4b4,Qxb4
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,17,r2qk1nr/p1p2ppp/2p5/4p3/1QPp2b1/4P3/P2P1P1P/RNB1K1NR w KQkq - 0 9,c1a3,Ba3
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,19,r2qk2r/p1p1nppp/2p5/4p3/1QPp2b1/B3P3/P2P1P1P/RN2K1NR w KQkq - 2 10,b4e7,Qxe7+
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,21,r3k2r/p1p1qppp/2p5/4p3/2Pp2b1/B3P3/P2P1P1P/RN2K1NR w KQkq - 0 11,a3e7,Bxe7
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,23,r6r/p1p1kppp/2p5/4p3/2Pp2b1/4P3/P2P1P1P/RN2K1NR w KQ - 0 12,f2f3,f3
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,25,r6r/p1p1kppp/2p5/4p2b/2Pp4/4PP2/P2P3P/RN2K1NR w KQ - 1 13,e1f2,Kf2
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,27,r2r4/p1p1kppp/2p5/4p2b/2Pp4/4PP2/P2P1K1P/RN4NR w - - 3 14,g1e2,Ne2
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,29,r2r4/p1p1kppp/2p5/4p2b/2P5/4pP2/P2PNK1P/RN5R w - - 0 15,d2e3,dxe3
bf587f01f1d7,2008.07.27,1/86400,,,Dr_Dragon,Level-8,white,W,31,r2r4/p1p1kppp/2p3b1/4p3/2P5/4PP2/P3NK1P/RN5R w - - 1 16,b1c3,Nbc3
